pmid	filename	label	offset1	offset2	span
12631337	pmid-12631337.ann	Disease	1711	1714	ERT
12631337	pmid-12631337.ann	Disease	1715	1720	no-DM
12631337	pmid-12631337.ann	Gene	1851	1860	IL-1 alfa
12631337	pmid-12631337.ann	Gene	2019	2028	IL-1 alfa
12631337	pmid-12631337.ann	Gene	2133	2142	IL-1 alfa
12631337	pmid-12631337.ann	Disease	2164	2167	ERT
12636044	pmid-12636044.ann	Gene	60	67	CACNA1S
12636044	pmid-12636044.ann	Gene	132	139	CACNA1S
12636044	pmid-12636044.ann	Disease	280	299	hipertermia maligna
12636044	pmid-12636044.ann	Disease	302	336	parálisis periódica hipopotasémica
12636044	pmid-12636044.ann	DNAAllele	520	527	Ala1492
12636044	pmid-12636044.ann	DNAAllele	543	546	Asp
12636044	pmid-12636044.ann	Disease	740	755	heterocigosidad
12650796	pmid-12650796.ann	Gene	11	17	Card15
12650796	pmid-12650796.ann	Disease	37	42	Crohn
12650796	pmid-12650796.ann	Gene	189	195	CARD15
12650796	pmid-12650796.ann	Disease	236	255	enfermedad de Crohn
12650796	pmid-12650796.ann	Disease	257	259	EC
12650796	pmid-12650796.ann	Gene	415	421	CARD15
12650796	pmid-12650796.ann	Gene	448	454	CARD15
12650796	pmid-12650796.ann	Disease	552	586	enfermedad inflamatoria intestinal
12650796	pmid-12650796.ann	Disease	588	591	EII
12650796	pmid-12650796.ann	Disease	684	687	EII
12650796	pmid-12650796.ann	Disease	788	790	EC
12650796	pmid-12650796.ann	Disease	806	822	colitis ulcerosa
12650796	pmid-12650796.ann	Disease	824	826	CU
12650796	pmid-12650796.ann	Gene	1085	1091	CARD15
12650796	pmid-12650796.ann	Gene	1269	1275	CARD15
12650796	pmid-12650796.ann	Disease	1325	1327	EC
12650796	pmid-12650796.ann	Disease	1342	1344	CU
12650796	pmid-12650796.ann	Disease	1461	1463	EC
12650796	pmid-12650796.ann	Gene	1486	1492	CARD15
12650796	pmid-12650796.ann	Disease	1543	1545	EC
12650796	pmid-12650796.ann	Disease	1591	1594	EII
12653841	pmid-12653841.ann	Gene	92	94	C6
12653841	pmid-12653841.ann	Gene	149	151	C6
12653841	pmid-12653841.ann	Gene	153	156	C6D
12653841	pmid-12653841.ann	Gene	304	307	C6D
12653841	pmid-12653841.ann	Disease	451	473	Neisseria meningitidis
12653841	pmid-12653841.ann	Disease	490	544	glomeruloesclerosis focal y segmentaria con hialinosis
12653841	pmid-12653841.ann	Disease	556	583	lupus eritematoso sistémico
12653841	pmid-12653841.ann	Disease	596	615	enfermedad de Still
12653841	pmid-12653841.ann	Gene	671	673	C6
12653841	pmid-12653841.ann	Gene	795	797	C6
12653841	pmid-12653841.ann	Gene	960	962	C6
12653841	pmid-12653841.ann	Gene	1628	1630	C6
12661032	pmid-12661032.ann	Gene	11	15	KLF5
12661032	pmid-12661032.ann	Disease	91	109	cáncer de próstata
12661032	pmid-12661032.ann	Disease	196	208	cromosoma 13
12661032	pmid-12661032.ann	Disease	210	215	13q21
12661032	pmid-12661032.ann	Disease	292	310	cáncer de próstata
12661032	pmid-12661032.ann	Disease	374	379	13q21
12661032	pmid-12661032.ann	Disease	434	452	cáncer de próstata
12661032	pmid-12661032.ann	Gene	849	853	KLF5
12661032	pmid-12661032.ann	Gene	1210	1214	KLF5
12661032	pmid-12661032.ann	Disease	1238	1256	cáncer de próstata
12661032	pmid-12661032.ann	Gene	1290	1294	KLF5
12661032	pmid-12661032.ann	Disease	1436	1441	13q21
12661032	pmid-12661032.ann	Gene	1460	1467	LUCaP70
12661032	pmid-12661032.ann	Disease	1471	1489	cáncer de próstata
12661032	pmid-12661032.ann	Gene	1598	1606	NCI-H660
12661032	pmid-12661032.ann	Gene	1608	1612	KLF5
12661032	pmid-12661032.ann	Gene	1740	1744	KLF5
12661032	pmid-12661032.ann	Disease	1810	1828	cáncer de próstata
12661032	pmid-12661032.ann	Gene	1917	1921	KLF5
12661032	pmid-12661032.ann	Gene	2019	2023	KLF5
12661032	pmid-12661032.ann	Gene	2094	2098	KLF5
12661032	pmid-12661032.ann	Gene	2255	2259	KLF5
12661032	pmid-12661032.ann	Gene	2485	2489	KLF5
12661032	pmid-12661032.ann	Disease	2551	2556	13q21
12661032	pmid-12661032.ann	Disease	2563	2581	cáncer de próstata
12661032	pmid-12661032.ann	Gene	2674	2678	KLF5
12661032	pmid-12661032.ann	Disease	2685	2703	cáncer de próstata
12668354	pmid-12668354.ann	Disease	29	36	timidez
12668354	pmid-12668354.ann	Disease	290	297	timidez
12668354	pmid-12668354.ann	Disease	303	315	fobia social
12668354	pmid-12668354.ann	Disease	377	384	timidez
12668354	pmid-12668354.ann	Gene	615	623	5-HTTLPR
12668354	pmid-12668354.ann	Gene	681	685	DRD4
12668354	pmid-12668354.ann	Gene	764	783	monoamina oxidasa A
12668354	pmid-12668354.ann	Disease	827	834	timidez
12668354	pmid-12668354.ann	Gene	1190	1198	5-HTTLPR
12668354	pmid-12668354.ann	Gene	1200	1204	DRD4
12668354	pmid-12668354.ann	Disease	1347	1354	timidez
12668354	pmid-12668354.ann	Gene	1489	1497	5-HTTLPR
12668354	pmid-12668354.ann	Disease	1503	1510	timidez
12668354	pmid-12668354.ann	Gene	1673	1677	DRD4
12668354	pmid-12668354.ann	Gene	1781	1789	5-HTTLPR
12668354	pmid-12668354.ann	Disease	1868	1875	timidez
12668354	pmid-12668354.ann	Gene	2060	2068	5-HTTLPR
12668354	pmid-12668354.ann	Disease	2074	2103	trastorno obsesivo-compulsivo
12668354	pmid-12668354.ann	Disease	2109	2116	autismo
12668609	pmid-12668609.ann	Gene	51	54	ACE
12668609	pmid-12668609.ann	Disease	92	101	Alzheimer
12668609	pmid-12668609.ann	Disease	170	179	Alzheimer
12668609	pmid-12668609.ann	Disease	181	183	EA
12668609	pmid-12668609.ann	Disease	259	263	APOE
12668609	pmid-12668609.ann	Gene	435	438	ACE
12668609	pmid-12668609.ann	DNAAllele	538	541	Alu
12668609	pmid-12668609.ann	Gene	545	548	ACE
12668609	pmid-12668609.ann	Disease	627	629	EA
12668609	pmid-12668609.ann	Gene	716	719	ACE
12668609	pmid-12668609.ann	Disease	723	725	EA
12668609	pmid-12668609.ann	Gene	1067	1070	ACE
12668609	pmid-12668609.ann	Gene	1118	1125	Abeta42
12668609	pmid-12668609.ann	Disease	1141	1156	cefalorraquídeo
12668609	pmid-12668609.ann	Disease	1207	1209	EA
12668609	pmid-12668609.ann	SNP	1235	1241	A-262T
12668609	pmid-12668609.ann	Gene	1269	1272	ACE
12668609	pmid-12668609.ann	Disease	1516	1518	EA
12668609	pmid-12668609.ann	Gene	1623	1626	ACE
12668609	pmid-12668609.ann	Disease	1668	1670	EA
14510916	pmid-14510916.ann	Disease	67	131	diabetes insípida neurohipofisaria autosómica dominante familiar
14510916	pmid-14510916.ann	Gene	180	206	vasopresina-neurofisina II
14510916	pmid-14510916.ann	Disease	232	296	diabetes insípida neurohipofisaria autosómica dominante familiar
14510916	pmid-14510916.ann	Disease	298	302	FNDI
14510916	pmid-14510916.ann	Disease	325	350	diabetes insípida central
14510916	pmid-14510916.ann	Disease	352	354	DI
14510916	pmid-14510916.ann	Gene	386	422	gen de la vasopresina-neurofisina II
14510916	pmid-14510916.ann	Gene	424	432	AVP-NPII
14510916	pmid-14510916.ann	Gene	536	544	AVP-NPII
14510916	pmid-14510916.ann	Disease	574	578	FNDI
14510916	pmid-14510916.ann	Disease	692	696	FNDI
14510916	pmid-14510916.ann	Disease	716	718	DI
14510916	pmid-14510916.ann	Gene	982	990	AVP-NPII
14510916	pmid-14510916.ann	Disease	1094	1098	FNDI
14510916	pmid-14510916.ann	Disease	1234	1236	DI
14510916	pmid-14510916.ann	Disease	1291	1301	DI central
14510916	pmid-14510916.ann	Gene	1464	1472	AVP-NPII
14510916	pmid-14510916.ann	SNP	1474	1481	1892G>C
14510916	pmid-14510916.ann	Gene	1687	1695	AVP-NPII
14510916	pmid-14510916.ann	Disease	1725	1729	FNDI
14722925	pmid-14722925.ann	Gene	102	108	SPINK1
14722925	pmid-14722925.ann	Disease	117	138	pancreatitis familiar
14722925	pmid-14722925.ann	Gene	274	280	SPINK1
14722925	pmid-14722925.ann	Gene	351	355	PSTI
14722925	pmid-14722925.ann	Disease	381	401	pancreatitis crónica
14722925	pmid-14722925.ann	Disease	721	733	pancreatitis
14722925	pmid-14722925.ann	Gene	793	798	PRSS1
14722925	pmid-14722925.ann	Gene	825	831	SPINK1
14722925	pmid-14722925.ann	Gene	906	912	SPINK1
14722925	pmid-14722925.ann	SNP	1109	1117	c.27delC
14722925	pmid-14722925.ann	Disease	1586	1607	pancreatitis familiar
14722925	pmid-14722925.ann	Gene	1704	1708	PSTI
14722925	pmid-14722925.ann	Disease	1715	1727	pancreatitis
14734447	pmid-14734447.ann	Gene	84	87	CBP
14734447	pmid-14734447.ann	Disease	117	166	carcinoma de células escamosas del esófago humano
14734447	pmid-14734447.ann	Gene	196	199	CBP
14734447	pmid-14734447.ann	Gene	508	511	CBP
14734447	pmid-14734447.ann	Disease	527	569	carcinoma de células escamosas del esófago
14734447	pmid-14734447.ann	Disease	571	575	ESCC
14734447	pmid-14734447.ann	SNP	673	681	D16S2622
14734447	pmid-14734447.ann	SNP	684	691	D16S523
14734447	pmid-14734447.ann	Gene	737	740	CBP
14734447	pmid-14734447.ann	Disease	871	875	ESCC
14734447	pmid-14734447.ann	Disease	915	919	ESCC
14734447	pmid-14734447.ann	Gene	1061	1064	CBP
14734447	pmid-14734447.ann	Gene	1123	1126	CBP
14734447	pmid-14734447.ann	Disease	1158	1162	ESCC
14734447	pmid-14734447.ann	Gene	1216	1219	CBP
14734447	pmid-14734447.ann	Gene	1298	1301	CBP
14734447	pmid-14734447.ann	Disease	1343	1347	ESCC
14734447	pmid-14734447.ann	Gene	1373	1376	CBP
14734447	pmid-14734447.ann	Gene	1707	1710	CBP
14734447	pmid-14734447.ann	Gene	1747	1750	CBP
14734447	pmid-14734447.ann	Gene	1894	1897	CBP
14734447	pmid-14734447.ann	Disease	1937	1948	ESCC humano
14734447	pmid-14734447.ann	Disease	2025	2036	ESCC humano
14742428	pmid-14742428.ann	Disease	115	138	orina de jarabe de arce
14742428	pmid-14742428.ann	Disease	228	251	orina de jarabe de arce
14742428	pmid-14742428.ann	Disease	253	257	EOJA
14742428	pmid-14742428.ann	Disease	473	477	EOJA
14742428	pmid-14742428.ann	Gene	543	549	E1alfa
14742428	pmid-14742428.ann	Gene	656	662	E1beta
14742428	pmid-14742428.ann	Gene	732	734	E2
14742428	pmid-14742428.ann	Gene	835	837	E1
14742428	pmid-14742428.ann	Gene	1038	1040	E1
14742428	pmid-14742428.ann	Gene	1194	1196	E1
14742428	pmid-14742428.ann	Gene	1327	1329	E2
14742428	pmid-14742428.ann	Gene	1470	1472	E2
14742428	pmid-14742428.ann	Gene	1526	1528	E1
14742428	pmid-14742428.ann	Gene	1576	1578	E1
14742428	pmid-14742428.ann	Gene	1586	1588	E2
14742428	pmid-14742428.ann	Gene	1669	1671	E1
14742428	pmid-14742428.ann	Gene	1772	1774	E2
14742428	pmid-14742428.ann	Gene	1807	1809	E2
14742428	pmid-14742428.ann	Disease	1874	1878	EOJA
14742428	pmid-14742428.ann	Disease	2024	2028	EOJA
14749703	pmid-14749703.ann	Gene	56	61	FANCA
14749703	pmid-14749703.ann	Disease	68	85	anemia de Fanconi
14749703	pmid-14749703.ann	Disease	92	126	leucemia mieloide aguda esporádica
14749703	pmid-14749703.ann	Disease	142	159	anemia de Fanconi
14749703	pmid-14749703.ann	Disease	161	163	AF
14749703	pmid-14749703.ann	Gene	290	295	FANCA
14749703	pmid-14749703.ann	Gene	297	298	C
14749703	pmid-14749703.ann	Gene	300	302	D2
14749703	pmid-14749703.ann	Gene	304	305	E
14749703	pmid-14749703.ann	Gene	307	308	F
14749703	pmid-14749703.ann	Gene	310	311	G
14749703	pmid-14749703.ann	Gene	314	319	BRCA2
14749703	pmid-14749703.ann	Gene	347	352	FANCA
14749703	pmid-14749703.ann	Disease	420	422	AF
14749703	pmid-14749703.ann	Disease	493	516	leucemia mieloide aguda
14749703	pmid-14749703.ann	Disease	518	521	LMA
14749703	pmid-14749703.ann	Disease	612	614	AF
14749703	pmid-14749703.ann	Disease	665	668	LMA
14749703	pmid-14749703.ann	Disease	765	768	LMA
14749703	pmid-14749703.ann	Gene	806	811	FANCA
14749703	pmid-14749703.ann	Gene	857	862	FANCA
14749703	pmid-14749703.ann	Disease	881	883	AF
14749703	pmid-14749703.ann	Gene	1054	1059	FANCA
14749703	pmid-14749703.ann	Gene	1092	1097	FANCA
14749703	pmid-14749703.ann	Disease	1117	1120	LMA
14749703	pmid-14749703.ann	Gene	1139	1144	FANCA
14749703	pmid-14749703.ann	DNAAllele	1173	1186	segundo alelo
14749703	pmid-14749703.ann	Gene	1376	1381	FANCA
14749703	pmid-14749703.ann	Disease	1417	1420	LMA
14749703	pmid-14749703.ann	Gene	1536	1541	FANCA
14749703	pmid-14749703.ann	Disease	1643	1646	LMA
14751036	pmid-14751036.ann	Gene	26	50	gen de la tiroperoxidasa
14751036	pmid-14751036.ann	Disease	54	87	hipotiroidismo congénito bocioide
14751036	pmid-14751036.ann	Disease	92	145	defecto total y parcial de la organificación del yodo
14751036	pmid-14751036.ann	Gene	177	201	gen de la tiroperoxidasa
14751036	pmid-14751036.ann	Gene	203	206	TPO
14751036	pmid-14751036.ann	Disease	273	310	defecto de la organificación del yodo
14751036	pmid-14751036.ann	Disease	312	315	IOD
14751036	pmid-14751036.ann	Disease	336	369	hipotiroidismo congénito bocioide
14751036	pmid-14751036.ann	Gene	443	446	TPO
14751036	pmid-14751036.ann	Disease	464	549	hipotiroidismo congénito con evidencia de defectos totales de organificación del yodo
14751036	pmid-14751036.ann	Disease	551	555	TIOD
14751036	pmid-14751036.ann	Disease	559	604	defectos parciales de organificación del yodo
14751036	pmid-14751036.ann	Disease	606	610	PIOD
14751036	pmid-14751036.ann	Disease	714	718	TIOD
14751036	pmid-14751036.ann	Disease	741	745	PIOD
14751036	pmid-14751036.ann	Gene	850	853	TPO
14751036	pmid-14751036.ann	Disease	871	875	TIOD
14751036	pmid-14751036.ann	Disease	878	882	PIOD
14751036	pmid-14751036.ann	Disease	904	908	TIOD
14751036	pmid-14751036.ann	Disease	1330	1334	PIOD
14751036	pmid-14751036.ann	Gene	1807	1812	THOX2
14751036	pmid-14751036.ann	Disease	1944	1948	TIOD
14751036	pmid-14751036.ann	Disease	2112	2116	PIOD
14751036	pmid-14751036.ann	Gene	2273	2276	TPO
15069170	pmid-15069170.ann	Disease	119	139	síndrome de Gitelman
15069170	pmid-15069170.ann	Disease	169	189	síndrome de Gitelman
15069170	pmid-15069170.ann	Disease	191	193	GS
15069170	pmid-15069170.ann	Gene	327	331	NCCT
15069170	pmid-15069170.ann	Gene	524	528	NCCT
15069170	pmid-15069170.ann	Disease	562	564	GS
15069170	pmid-15069170.ann	Disease	647	649	GS
15069170	pmid-15069170.ann	Gene	739	743	NCCT
15069170	pmid-15069170.ann	Transcript	977	981	cDNA
15069170	pmid-15069170.ann	Disease	1212	1214	GS
15069170	pmid-15069170.ann	SNP	1291	1310	c.1181_1186+20del26
15069170	pmid-15069170.ann	SNP	1312	1328	c.1811_1812delAT
15069170	pmid-15069170.ann	SNP	1394	1413	c.1181_1186+20del26
15069170	pmid-15069170.ann	Transcript	1497	1501	cDNA
15069170	pmid-15069170.ann	Gene	1783	1787	NCCT
15069170	pmid-15069170.ann	Disease	1821	1823	GS
15069170	pmid-15069170.ann	Gene	1901	1905	NCCT
15069170	pmid-15069170.ann	Disease	1933	1935	GS
15461822	pmid-15461822.ann	Disease	93	106	dengue tipo 2
15461822	pmid-15461822.ann	Disease	169	182	dengue tipo 2
15461822	pmid-15461822.ann	Disease	255	270	enfermedad leve
15461822	pmid-15461822.ann	Gene	472	477	DEN-4
15461822	pmid-15461822.ann	Gene	1524	1527	NS3
15461822	pmid-15461822.ann	Gene	1531	1536	DEN-4
15461822	pmid-15461822.ann	Disease	1779	1785	dengue
15464247	pmid-15464247.ann	Gene	64	69	IL12B
15464247	pmid-15464247.ann	Disease	148	153	virus
15464247	pmid-15464247.ann	Disease	160	171	hepatitis C
15464247	pmid-15464247.ann	Gene	228	233	IL-12
15464247	pmid-15464247.ann	Disease	269	272	Th1
15464247	pmid-15464247.ann	Disease	358	361	VHC
15464247	pmid-15464247.ann	Gene	400	405	IL12B
15464247	pmid-15464247.ann	Gene	552	557	IL-12
15464247	pmid-15464247.ann	Disease	612	615	VHC
15464247	pmid-15464247.ann	Disease	682	685	VHC
15464247	pmid-15464247.ann	Disease	725	728	VHC
15464247	pmid-15464247.ann	Gene	775	780	IL12B
15464247	pmid-15464247.ann	Gene	1029	1034	IL12B
15464247	pmid-15464247.ann	Disease	1170	1173	VHC
15464247	pmid-15464247.ann	Disease	1193	1211	alta viremia basal
15464247	pmid-15464247.ann	Gene	1239	1244	IL12B
15464247	pmid-15464247.ann	Gene	1524	1529	IL12B
15464247	pmid-15464247.ann	Gene	1750	1755	IL12B
15464247	pmid-15464247.ann	Disease	1788	1791	VHC
15481887	pmid-15481887.ann	DNAAllele	73	82	Glu-->Ala
15481887	pmid-15481887.ann	DNAAllele	112	121	Gly-->Ser
15481887	pmid-15481887.ann	SNP	208	216	codón 26
15481887	pmid-15481887.ann	DNAAllele	239	248	Glu-->Ala
15481887	pmid-15481887.ann	SNP	267	275	codón 29
15481887	pmid-15481887.ann	DNAAllele	299	308	Gly-->Ser
15481887	pmid-15481887.ann	Disease	477	500	anomalías hematológicas
15481887	pmid-15481887.ann	Disease	540	552	microcitosis
15481887	pmid-15481887.ann	Disease	555	565	hipocromía
15481887	pmid-15481887.ann	Disease	774	780	anemia
15485686	pmid-15485686.ann	Gene	30	35	SCN5A
15485686	pmid-15485686.ann	Disease	77	97	síndrome de QT largo
15485686	pmid-15485686.ann	Disease	122	133	taquicardia
15485686	pmid-15485686.ann	Disease	134	145	bradicardia
15485686	pmid-15485686.ann	Disease	171	201	síndrome de QT largo congénito
15485686	pmid-15485686.ann	Disease	203	207	LQTS
15485686	pmid-15485686.ann	Disease	354	371	bradicardia fetal
15485686	pmid-15485686.ann	Disease	373	404	bloqueo auriculoventricular 2:1
15485686	pmid-15485686.ann	Disease	407	430	taquicardia ventricular
15485686	pmid-15485686.ann	Disease	552	583	bloqueo auriculoventricular 2:1
15485686	pmid-15485686.ann	Disease	717	740	taquicardia ventricular
15485686	pmid-15485686.ann	Gene	879	887	Na(v)1.5
15485686	pmid-15485686.ann	Gene	1131	1137	tsA201
15485686	pmid-15485686.ann	Gene	1713	1721	Na(v)1.5
15485686	pmid-15485686.ann	Disease	1864	1868	LQTS
15517085	pmid-15517085.ann	Gene	70	80	CDKN2A/p16
15517085	pmid-15517085.ann	Gene	83	93	CDKN2B/p15
15517085	pmid-15517085.ann	Disease	122	135	neuroblastoma
15517085	pmid-15517085.ann	Disease	151	164	neuroblastoma
15517085	pmid-15517085.ann	Disease	169	187	tumor extracraneal
15517085	pmid-15517085.ann	Disease	399	404	tumor
15517085	pmid-15517085.ann	Gene	440	450	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	453	463	CDKN2A/p16
15517085	pmid-15517085.ann	Gene	697	707	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	710	720	CDKN2A/p16
15517085	pmid-15517085.ann	Disease	849	854	tumor
15517085	pmid-15517085.ann	Gene	1321	1331	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	1487	1497	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	1500	1510	CDKN2A/p16
15517085	pmid-15517085.ann	Disease	1517	1530	neuroblastoma
15517085	pmid-15517085.ann	Disease	1696	1706	enfermedad
15517085	pmid-15517085.ann	Disease	1962	1975	neuroblastoma
15834874	pmid-15834874.ann	Disease	84	97	hepatitis B e
15834874	pmid-15834874.ann	Disease	141	160	hepatitis B crónica
15834874	pmid-15834874.ann	Disease	244	257	hepatitis B e
15834874	pmid-15834874.ann	Gene	259	264	HBeAg
15834874	pmid-15834874.ann	Disease	398	409	hepatitis B
15834874	pmid-15834874.ann	Gene	414	424	genotipo C
15834874	pmid-15834874.ann	Gene	485	502	promotor del core
15834874	pmid-15834874.ann	Gene	749	766	promotor del core
15834874	pmid-15834874.ann	Gene	788	793	HBeAg
15834874	pmid-15834874.ann	SNP	989	994	G529A
15834874	pmid-15834874.ann	Gene	1274	1291	promotor del core
15834874	pmid-15834874.ann	Gene	1325	1330	HBeAg
15834874	pmid-15834874.ann	Gene	1378	1395	promotor del core
15834874	pmid-15834874.ann	Gene	1495	1512	promotor del core
16419642	pmid-16419642.ann	Gene	61	88	receptor mineralocorticoide
16419642	pmid-16419642.ann	Gene	294	321	receptor mineralocorticoide
16419642	pmid-16419642.ann	Gene	323	325	MR
16419642	pmid-16419642.ann	Gene	344	349	NR3C2
16419642	pmid-16419642.ann	Disease	372	384	hipertensión
16419642	pmid-16419642.ann	Disease	431	439	embarazo
16419642	pmid-16419642.ann	Disease	583	595	hipertensión
16419642	pmid-16419642.ann	Disease	657	669	hipertensión
16419642	pmid-16419642.ann	Gene	712	714	MR
16419642	pmid-16419642.ann	Disease	772	784	hipertensiva
16419642	pmid-16419642.ann	Disease	865	877	hipertensión
16419642	pmid-16419642.ann	Disease	985	1004	estado heterocigoto
16419642	pmid-16419642.ann	Gene	1170	1172	MR
16419642	pmid-16419642.ann	Disease	1444	1456	hipertensiva
16419642	pmid-16419642.ann	Disease	1479	1491	hipertensivo
16419642	pmid-16419642.ann	Disease	1662	1674	hipertensión
16419642	pmid-16419642.ann	Gene	1781	1808	receptor mineralocorticoide
16419642	pmid-16419642.ann	Gene	1927	1929	MR
16822828	pmid-16822828.ann	Disease	73	91	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	233	238	CYP17
16822828	pmid-16822828.ann	Disease	279	297	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Disease	319	352	hiperplasia suprarrenal congénita
16822828	pmid-16822828.ann	Gene	386	391	CYP17
16822828	pmid-16822828.ann	Disease	464	482	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Disease	624	642	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	818	823	CYP17
16822828	pmid-16822828.ann	Disease	1397	1415	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	1669	1674	CYP17
16822828	pmid-16822828.ann	Gene	1865	1870	CYP17
16822828	pmid-16822828.ann	Disease	2083	2101	17alfa-hidroxilasa
16838170	pmid-16838170.ann	Gene	55	64	HNF4alpha
16838170	pmid-16838170.ann	Disease	101	125	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Gene	214	223	HNF4alpha
16838170	pmid-16838170.ann	Gene	372	377	HNF4A
16838170	pmid-16838170.ann	Gene	392	401	HNF4alpha
16838170	pmid-16838170.ann	Disease	476	500	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Disease	629	653	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Gene	749	754	HNF4A
16838170	pmid-16838170.ann	SNP	872	881	rs4810424
16838170	pmid-16838170.ann	SNP	883	892	rs1884614
16838170	pmid-16838170.ann	SNP	895	904	rs2144908
16838170	pmid-16838170.ann	SNP	997	1006	rs4810424
16838170	pmid-16838170.ann	SNP	1078	1087	rs4810424
16838170	pmid-16838170.ann	SNP	1460	1469	rs4810424
16838170	pmid-16838170.ann	SNP	1471	1480	rs2071197
16838170	pmid-16838170.ann	SNP	1483	1492	rs3818247
16838170	pmid-16838170.ann	Disease	1612	1636	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Gene	1758	1763	HNF4A
16838170	pmid-16838170.ann	Disease	1798	1822	diabetes mellitus tipo 2
16840830	pmid-16840830.ann	Gene	43	47	MEN1
16840830	pmid-16840830.ann	Disease	63	98	neoplasia endocrina múltiple tipo 1
16840830	pmid-16840830.ann	Disease	114	149	neoplasia endocrina múltiple tipo 1
16840830	pmid-16840830.ann	Gene	151	155	MEN1
16840830	pmid-16840830.ann	Disease	176	198	adenomas paratiroideos
16840830	pmid-16840830.ann	Disease	200	243	endocrinos enteropancreáticos y pituitarios
16840830	pmid-16840830.ann	Gene	290	294	MEN1
16840830	pmid-16840830.ann	Gene	323	327	MEN1
16840830	pmid-16840830.ann	Gene	360	364	MEN1
16840830	pmid-16840830.ann	Disease	426	454	hiperparatiroidismo primario
16840830	pmid-16840830.ann	Disease	456	460	HPTP
16840830	pmid-16840830.ann	Disease	467	479	prolactinoma
16840830	pmid-16840830.ann	Disease	509	513	HPTP
16840830	pmid-16840830.ann	Disease	641	658	dolor epigástrico
16840830	pmid-16840830.ann	Disease	661	675	diarrea acuosa
16840830	pmid-16840830.ann	Disease	726	752	paratiroidectomía subtotal
16840830	pmid-16840830.ann	Disease	778	822	tumor de células de los islotes pancreáticos
16840830	pmid-16840830.ann	Disease	860	872	prolactinoma
16840830	pmid-16840830.ann	Gene	907	911	MEN1
16840830	pmid-16840830.ann	Gene	1142	1146	MEN1
16840830	pmid-16840830.ann	Gene	1465	1469	MEN1
16843501	pmid-16843501.ann	Disease	43	58	cáncer gástrico
16843501	pmid-16843501.ann	Gene	108	113	hOGG1
