pmid	filename	label	offset1	offset2	span
14722925	pmid-14722925.ann	Disease	1715	1727	pancreatitis
14734447	pmid-14734447.ann	Gene	80	87	gen CBP
14734447	pmid-14734447.ann	Disease	117	166	carcinoma de células escamosas del esófago humano
14734447	pmid-14734447.ann	Gene	192	199	gen CBP
14734447	pmid-14734447.ann	Gene	504	511	gen CBP
14734447	pmid-14734447.ann	Disease	527	569	carcinoma de células escamosas del esófago
14734447	pmid-14734447.ann	Gene	733	740	gen CBP
14734447	pmid-14734447.ann	Disease	827	846	deleción homocigota
14734447	pmid-14734447.ann	Disease	871	875	ESCC
14734447	pmid-14734447.ann	Gene	1057	1064	gen CBP
14734447	pmid-14734447.ann	Gene	1119	1126	gen CBP
14734447	pmid-14734447.ann	Disease	1158	1162	ESCC
14734447	pmid-14734447.ann	Gene	1212	1219	gen CBP
14734447	pmid-14734447.ann	Gene	1294	1301	gen CBP
14734447	pmid-14734447.ann	Gene	1369	1376	gen CBP
14734447	pmid-14734447.ann	Gene	1703	1710	gen CBP
14734447	pmid-14734447.ann	Gene	1743	1750	gen CBP
14734447	pmid-14734447.ann	Disease	1873	1876	LOH
14734447	pmid-14734447.ann	Gene	1890	1897	gen CBP
14734447	pmid-14734447.ann	Disease	1937	1948	ESCC humano
14734447	pmid-14734447.ann	Disease	2025	2036	ESCC humano
14742428	pmid-14742428.ann	Disease	101	138	enfermedad de orina de jarabe de arce
14742428	pmid-14742428.ann	Disease	253	257	EOJA
14742428	pmid-14742428.ann	Gene	504	514	C219W-alfa
14742428	pmid-14742428.ann	Gene	551	561	H156Y-beta
14742428	pmid-14742428.ann	Gene	563	566	CAT
14742428	pmid-14742428.ann	Gene	575	584	V69G-beta
14742428	pmid-14742428.ann	Gene	666	671	H391R
14742428	pmid-14742428.ann	Gene	861	871	C219W-alfa
14742428	pmid-14742428.ann	Gene	874	884	H156Y-beta
14742428	pmid-14742428.ann	Gene	1076	1085	V69G-beta
14742428	pmid-14742428.ann	Gene	1305	1310	H391R
14742428	pmid-14742428.ann	Gene	1775	1780	H391R
14749703	pmid-14749703.ann	Gene	56	61	FANCA
14749703	pmid-14749703.ann	Disease	92	126	leucemia mieloide aguda esporádica
14749703	pmid-14749703.ann	Disease	184	229	inestabilidad cromosómica autosómico recesivo
14749703	pmid-14749703.ann	Gene	290	295	FANCA
14749703	pmid-14749703.ann	Gene	297	298	C
14749703	pmid-14749703.ann	Gene	300	302	D2
14749703	pmid-14749703.ann	Gene	304	305	E
14749703	pmid-14749703.ann	Gene	307	308	F
14749703	pmid-14749703.ann	Gene	310	311	G
14749703	pmid-14749703.ann	Gene	314	319	BRCA2
14749703	pmid-14749703.ann	Gene	347	352	FANCA
14749703	pmid-14749703.ann	Disease	493	516	leucemia mieloide aguda
14749703	pmid-14749703.ann	Disease	518	521	LMA
14749703	pmid-14749703.ann	Disease	665	679	LMA esporádica
14749703	pmid-14749703.ann	Disease	765	779	LMA esporádica
14749703	pmid-14749703.ann	Gene	806	811	FANCA
14749703	pmid-14749703.ann	Gene	857	862	FANCA
14749703	pmid-14749703.ann	Gene	1054	1059	FANCA
14749703	pmid-14749703.ann	Gene	1092	1097	FANCA
14749703	pmid-14749703.ann	Disease	1117	1120	LMA
14749703	pmid-14749703.ann	Gene	1139	1144	FANCA
14749703	pmid-14749703.ann	Gene	1376	1381	FANCA
14749703	pmid-14749703.ann	Disease	1417	1420	LMA
14749703	pmid-14749703.ann	Gene	1536	1541	FANCA
14749703	pmid-14749703.ann	Disease	1643	1657	LMA esporádica
14751036	pmid-14751036.ann	Gene	26	50	gen de la tiroperoxidasa
14751036	pmid-14751036.ann	Gene	177	201	gen de la tiroperoxidasa
14751036	pmid-14751036.ann	Gene	203	206	TPO
14751036	pmid-14751036.ann	Disease	551	555	TIOD
14751036	pmid-14751036.ann	Gene	846	853	gen TPO
14751036	pmid-14751036.ann	Disease	871	875	TIOD
14751036	pmid-14751036.ann	Disease	1027	1042	heterocigosidad
14751036	pmid-14751036.ann	Disease	1170	1185	heterocigosidad
14751036	pmid-14751036.ann	Disease	1606	1619	polimorfismos
14751036	pmid-14751036.ann	Gene	1716	1728	familia VIII
14751036	pmid-14751036.ann	Gene	1803	1812	gen THOX2
14751036	pmid-14751036.ann	Disease	1944	1948	TIOD
14751036	pmid-14751036.ann	Disease	2197	2210	polimorfismos
15069170	pmid-15069170.ann	Disease	119	139	síndrome de Gitelman
15069170	pmid-15069170.ann	Disease	169	189	síndrome de Gitelman
15069170	pmid-15069170.ann	Disease	201	230	trastorno autosómico recesivo
15069170	pmid-15069170.ann	Gene	327	331	NCCT
15069170	pmid-15069170.ann	Gene	524	528	NCCT
15069170	pmid-15069170.ann	Gene	562	564	GS
15069170	pmid-15069170.ann	Gene	647	649	GS
15069170	pmid-15069170.ann	Gene	739	743	NCCT
15069170	pmid-15069170.ann	Gene	1212	1214	GS
15069170	pmid-15069170.ann	Gene	1783	1787	NCCT
15069170	pmid-15069170.ann	Gene	1821	1823	GS
15069170	pmid-15069170.ann	Gene	1901	1905	NCCT
15069170	pmid-15069170.ann	Gene	1933	1935	GS
15461822	pmid-15461822.ann	Disease	93	106	dengue tipo 2
15461822	pmid-15461822.ann	Disease	169	182	dengue tipo 2
15461822	pmid-15461822.ann	Disease	184	198	DEN-2 Tonga/74
15461822	pmid-15461822.ann	Gene	614	620	rDEN-2
15461822	pmid-15461822.ann	Gene	624	636	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	920	932	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	1044	1050	rDEN-2
15461822	pmid-15461822.ann	Gene	1193	1205	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	1396	1408	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	1420	1437	rDEN2Delta30-4995
15461822	pmid-15461822.ann	Gene	1579	1591	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	1639	1651	rDEN2Delta30
15461822	pmid-15461822.ann	Gene	1654	1671	rDEN2Delta30-4995
15461822	pmid-15461822.ann	Disease	1779	1785	dengue
15464247	pmid-15464247.ann	Gene	64	69	IL12B
15464247	pmid-15464247.ann	Disease	160	171	hepatitis C
15464247	pmid-15464247.ann	Gene	228	233	IL-12
15464247	pmid-15464247.ann	Disease	358	361	VHC
15464247	pmid-15464247.ann	Gene	400	405	IL12B
15464247	pmid-15464247.ann	Gene	552	557	IL-12
15464247	pmid-15464247.ann	Disease	612	615	VHC
15464247	pmid-15464247.ann	Disease	682	685	VHC
15464247	pmid-15464247.ann	Disease	725	728	VHC
15464247	pmid-15464247.ann	Gene	775	780	IL12B
15464247	pmid-15464247.ann	Gene	1029	1034	IL12B
15464247	pmid-15464247.ann	Disease	1170	1173	VHC
15464247	pmid-15464247.ann	Gene	1239	1244	IL12B
15464247	pmid-15464247.ann	Gene	1524	1529	IL12B
15464247	pmid-15464247.ann	Gene	1750	1755	IL12B
15464247	pmid-15464247.ann	Disease	1788	1791	VHC
15481887	pmid-15481887.ann	Gene	86	99	Hb Tizi-Ouzou
15481887	pmid-15481887.ann	Gene	252	265	Hb Tizi-Ouzou
15481887	pmid-15481887.ann	Disease	540	565	microcitosis e hipocromía
15481887	pmid-15481887.ann	Gene	654	667	Hb Tizi-Ouzou
15481887	pmid-15481887.ann	Gene	669	682	Hb Tizi-Ouzou
15481887	pmid-15481887.ann	Disease	774	780	anemia
15485686	pmid-15485686.ann	Gene	30	35	SCN5A
15485686	pmid-15485686.ann	Disease	77	97	síndrome de QT largo
15485686	pmid-15485686.ann	Disease	122	145	taquicardia/bradicardia
15485686	pmid-15485686.ann	Disease	203	207	LQTS
15485686	pmid-15485686.ann	Disease	354	371	bradicardia fetal
15485686	pmid-15485686.ann	Disease	373	404	bloqueo auriculoventricular 2:1
15485686	pmid-15485686.ann	Disease	407	430	taquicardia ventricular
15485686	pmid-15485686.ann	Disease	552	583	bloqueo auriculoventricular 2:1
15485686	pmid-15485686.ann	Disease	681	691	mexiletina
15485686	pmid-15485686.ann	Disease	717	740	taquicardia ventricular
15485686	pmid-15485686.ann	Disease	1957	1967	mexiletina
15517085	pmid-15517085.ann	Gene	70	80	CDKN2A/p16
15517085	pmid-15517085.ann	Gene	83	93	CDKN2B/p15
15517085	pmid-15517085.ann	Disease	122	135	neuroblastoma
15517085	pmid-15517085.ann	Disease	151	164	neuroblastoma
15517085	pmid-15517085.ann	Disease	169	212	tumor extracraneal más común en la infancia
15517085	pmid-15517085.ann	Gene	440	450	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	453	463	CDKN2A/p16
15517085	pmid-15517085.ann	Gene	697	707	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	710	720	CDKN2A/p16
15517085	pmid-15517085.ann	Gene	1321	1331	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	1487	1497	CDKN2B/p15
15517085	pmid-15517085.ann	Gene	1500	1510	CDKN2A/p16
15517085	pmid-15517085.ann	Disease	1517	1530	neuroblastoma
15517085	pmid-15517085.ann	Disease	1962	1975	neuroblastoma
15834874	pmid-15834874.ann	Disease	84	97	hepatitis B e
15834874	pmid-15834874.ann	Disease	141	160	hepatitis B crónica
15834874	pmid-15834874.ann	Disease	244	257	hepatitis B e
15834874	pmid-15834874.ann	Gene	259	264	HBeAg
15834874	pmid-15834874.ann	Disease	398	409	hepatitis B
15834874	pmid-15834874.ann	Disease	606	611	HBeAg
15834874	pmid-15834874.ann	Gene	989	994	G529A
15834874	pmid-15834874.ann	Gene	1031	1037	A1053G
15834874	pmid-15834874.ann	Gene	1102	1108	C3026T
15834874	pmid-15834874.ann	Disease	1325	1330	HBeAg
16419642	pmid-16419642.ann	Gene	40	45	F826Y
16419642	pmid-16419642.ann	Gene	250	255	S810L
16419642	pmid-16419642.ann	Gene	323	325	MR
16419642	pmid-16419642.ann	Disease	372	439	hipertensión de inicio temprano que se exacerba durante el embarazo
16419642	pmid-16419642.ann	Disease	583	595	hipertensión
16419642	pmid-16419642.ann	Disease	657	669	hipertensión
16419642	pmid-16419642.ann	Gene	687	692	S810L
16419642	pmid-16419642.ann	Gene	745	750	S810L
16419642	pmid-16419642.ann	Gene	804	809	S810L
16419642	pmid-16419642.ann	Gene	957	962	F826Y
16419642	pmid-16419642.ann	Gene	1092	1097	L809L
16419642	pmid-16419642.ann	Gene	1112	1117	F826Y
16419642	pmid-16419642.ann	Gene	1227	1232	F826Y
16419642	pmid-16419642.ann	Gene	1422	1427	F826Y
16419642	pmid-16419642.ann	Disease	1662	1674	hipertensión
16419642	pmid-16419642.ann	Gene	1729	1734	F826Y
16822828	pmid-16822828.ann	Disease	58	69	deficiencia
16822828	pmid-16822828.ann	Gene	73	91	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	233	238	CYP17
16822828	pmid-16822828.ann	Gene	279	297	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Disease	319	352	hiperplasia suprarrenal congénita
16822828	pmid-16822828.ann	Gene	386	391	CYP17
16822828	pmid-16822828.ann	Gene	464	482	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	624	642	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	818	823	CYP17
16822828	pmid-16822828.ann	Gene	857	863	V311fs
16822828	pmid-16822828.ann	Gene	866	872	Y329fs
16822828	pmid-16822828.ann	Gene	919	925	V311fs
16822828	pmid-16822828.ann	Gene	987	993	Y329fs
16822828	pmid-16822828.ann	Gene	1119	1125	Y329fs
16822828	pmid-16822828.ann	Gene	1159	1165	Y329fs
16822828	pmid-16822828.ann	Gene	1168	1174	V311fs
16822828	pmid-16822828.ann	Gene	1397	1415	17alfa-hidroxilasa
16822828	pmid-16822828.ann	Gene	1669	1674	CYP17
16822828	pmid-16822828.ann	Gene	1865	1870	CYP17
16822828	pmid-16822828.ann	Gene	2083	2101	17alfa-hidroxilasa
16838170	pmid-16838170.ann	Gene	55	64	HNF4alpha
16838170	pmid-16838170.ann	Disease	101	125	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Disease	137	147	STOP-NIDDM
16838170	pmid-16838170.ann	Gene	214	223	HNF4alpha
16838170	pmid-16838170.ann	Gene	372	377	HNF4A
16838170	pmid-16838170.ann	Gene	392	401	HNF4alpha
16838170	pmid-16838170.ann	Disease	476	500	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Disease	523	533	STOP-NIDDM
16838170	pmid-16838170.ann	Disease	570	578	acarbosa
16838170	pmid-16838170.ann	Disease	629	653	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Gene	749	754	HNF4A
16838170	pmid-16838170.ann	Gene	872	881	rs4810424
16838170	pmid-16838170.ann	SNP	883	892	rs1884614
16838170	pmid-16838170.ann	Gene	997	1006	rs4810424
16838170	pmid-16838170.ann	Gene	1078	1087	rs4810424
16838170	pmid-16838170.ann	Disease	1324	1332	acarbosa
16838170	pmid-16838170.ann	Disease	1335	1345	tabaquismo
16838170	pmid-16838170.ann	Gene	1460	1469	rs4810424
16838170	pmid-16838170.ann	SNP	1483	1492	rs3818247
16838170	pmid-16838170.ann	Disease	1612	1636	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Gene	1758	1763	HNF4A
16838170	pmid-16838170.ann	Disease	1798	1822	diabetes mellitus tipo 2
16838170	pmid-16838170.ann	Disease	1845	1855	STOP-NIDDM
16840830	pmid-16840830.ann	Gene	43	47	MEN1
16840830	pmid-16840830.ann	Disease	63	98	neoplasia endocrina múltiple tipo 1
16840830	pmid-16840830.ann	Disease	114	149	neoplasia endocrina múltiple tipo 1
16840830	pmid-16840830.ann	Gene	151	155	MEN1
16840830	pmid-16840830.ann	Disease	176	198	adenomas paratiroideos
16840830	pmid-16840830.ann	Gene	290	294	MEN1
16840830	pmid-16840830.ann	Gene	323	327	MEN1
16840830	pmid-16840830.ann	Gene	360	364	MEN1
16840830	pmid-16840830.ann	Disease	456	460	HPTP
16840830	pmid-16840830.ann	Disease	509	513	HPTP
16840830	pmid-16840830.ann	Disease	661	675	diarrea acuosa
16840830	pmid-16840830.ann	Disease	726	752	paratiroidectomía subtotal
16840830	pmid-16840830.ann	Gene	907	911	MEN1
16840830	pmid-16840830.ann	Gene	1142	1146	MEN1
16840830	pmid-16840830.ann	Gene	1465	1469	MEN1
16843501	pmid-16843501.ann	Disease	43	58	cáncer gástrico
16843501	pmid-16843501.ann	Gene	108	113	hOGG1
16843501	pmid-16843501.ann	Gene	116	121	RAD51
16843501	pmid-16843501.ann	Disease	292	298	cáncer
16843501	pmid-16843501.ann	Gene	483	492	gen hOGG1
16843501	pmid-16843501.ann	Disease	742	760	cáncer de estómago
16843501	pmid-16843501.ann	Disease	977	992	cáncer gástrico
16843501	pmid-16843501.ann	Disease	1044	1069	daño y reparación del ADN
16843501	pmid-16843501.ann	Gene	1149	1154	hOGG1
16843501	pmid-16843501.ann	Gene	1211	1220	gen hOGG1
16843501	pmid-16843501.ann	Disease	1878	1893	cáncer gástrico
16843501	pmid-16843501.ann	Gene	2002	2011	gen RAD51
16843501	pmid-16843501.ann	Disease	2086	2104	cáncer de estómago
16843501	pmid-16843501.ann	Gene	2232	2241	gen hOGG1
16843501	pmid-16843501.ann	Disease	2247	2262	cáncer gástrico
16843501	pmid-16843501.ann	Gene	2454	2463	gen RAD51
16843501	pmid-16843501.ann	Disease	2495	2510	cáncer gástrico
16843501	pmid-16843501.ann	Disease	2561	2577	estrés oxidativo
16843501	pmid-16843501.ann	Disease	2712	2728	estrés oxidativo
16849419	pmid-16849419.ann	Gene	39	50	gen SLC34A3
16849419	pmid-16849419.ann	Disease	101	115	hipercalciuria
16849419	pmid-16849419.ann	Disease	184	198	hipercalciuria
16849419	pmid-16849419.ann	Disease	212	237	trastorno metabólico raro
16849419	pmid-16849419.ann	Disease	257	271	hipofosfatemia
16849419	pmid-16849419.ann	Disease	274	297	raquitismo/osteomalacia
16849419	pmid-16849419.ann	Disease	396	410	hipercalciuria
16849419	pmid-16849419.ann	Gene	478	489	gen SLC34A3
16849419	pmid-16849419.ann	Gene	672	683	gen SLC34A3
16849419	pmid-16849419.ann	Disease	835	839	HHRH
16849419	pmid-16849419.ann	Disease	971	979	intrón 9
16849419	pmid-16849419.ann	Gene	1017	1024	SLC34A3
16849419	pmid-16849419.ann	Disease	1287	1295	intrón 9
16849419	pmid-16849419.ann	Disease	1536	1540	HHRH
16849419	pmid-16849419.ann	Gene	1584	1595	gen SLC34A3
16849419	pmid-16849419.ann	Disease	1658	1666	intrón 9
16849419	pmid-16849419.ann	Gene	1791	1802	gen SLC34A3
16911351	pmid-16911351.ann	Gene	52	60	gen DYT1
16911351	pmid-16911351.ann	Disease	85	102	distonía primaria
16911351	pmid-16911351.ann	Disease	129	137	distonía
16911351	pmid-16911351.ann	Disease	261	278	distonía primaria
16911351	pmid-16911351.ann	Gene	310	318	gen DYT1
16911351	pmid-16911351.ann	Disease	390	407	distonía primaria
16911351	pmid-16911351.ann	Gene	542	550	gen DYT1
16911351	pmid-16911351.ann	Gene	1220	1228	gen DYT1
16911351	pmid-16911351.ann	Disease	1282	1290	distonía
16953235	pmid-16953235.ann	Gene	228	232	fMLP
16953235	pmid-16953235.ann	Gene	357	361	fMLP
16953235	pmid-16953235.ann	Disease	401	412	neutrófilos
16953235	pmid-16953235.ann	Disease	414	454	degranulación y producción de superóxido
16953235	pmid-16953235.ann	Gene	517	528	FPR1 humano
16953235	pmid-16953235.ann	Gene	641	645	FPR1
16953235	pmid-16953235.ann	Gene	871	876	p.T11
16953235	pmid-16953235.ann	Gene	1148	1152	FPR1
16953235	pmid-16953235.ann	Gene	1252	1256	FPR1
16953235	pmid-16953235.ann	Gene	1277	1281	FPR1
16953235	pmid-16953235.ann	Gene	1519	1523	FPR1
16953235	pmid-16953235.ann	Gene	1524	1529	p.T11
17065190	pmid-17065190.ann	Disease	11	23	Polimiositis
17065190	pmid-17065190.ann	Disease	24	39	dermatomiositis
17065190	pmid-17065190.ann	Gene	162	173	monocitos-1
17065190	pmid-17065190.ann	Disease	229	241	polimiositis
17065190	pmid-17065190.ann	Disease	252	267	dermatomiositis
17065190	pmid-17065190.ann	Disease	269	271	DM
17065190	pmid-17065190.ann	Gene	389	394	MCP-1
17065190	pmid-17065190.ann	Gene	537	542	MCP-1
17065190	pmid-17065190.ann	Disease	607	609	PM
17065190	pmid-17065190.ann	Disease	612	614	DM
17065190	pmid-17065190.ann	Disease	740	742	PM
17065190	pmid-17065190.ann	Disease	748	750	DM
17065190	pmid-17065190.ann	SNP	914	917	SNP
17065190	pmid-17065190.ann	Gene	994	999	MCP-1
17065190	pmid-17065190.ann	Disease	1686	1688	PM
17065190	pmid-17065190.ann	Disease	1691	1693	DM
17065190	pmid-17065190.ann	Disease	1736	1738	PM
17065190	pmid-17065190.ann	Disease	1741	1743	DM
17065190	pmid-17065190.ann	Gene	1803	1808	MCP-1
17065190	pmid-17065190.ann	Disease	1890	1892	PM
17065190	pmid-17065190.ann	Disease	1896	1898	DM
17372760	pmid-17372760.ann	Gene	113	119	RECQL4
17372760	pmid-17372760.ann	Gene	167	173	RECQL4
17372760	pmid-17372760.ann	Disease	347	366	diarrea persistente
17372760	pmid-17372760.ann	Disease	711	720	cataratas
17372760	pmid-17372760.ann	Disease	840	858	hipoplasia patelar
17372760	pmid-17372760.ann	Gene	1069	1075	RECQL4
17372760	pmid-17372760.ann	Gene	1481	1487	RECQL4
